conv_id,turn_id,scenario,style,speaker,text,word_count,timestamp
79,22,Two old friends catching up after years apart,casual,B,The pastrami on rye! I can still taste it. That’s a brilliant idea.,13,2026-04-15T11:25:24.624197
79,23,Two old friends catching up after years apart,casual,A,"So, how old are your kids now? Boys or girls?",10,2026-04-15T11:25:24.624204
79,24,Two old friends catching up after years apart,casual,B,"A boy, Alex, he’s ten. And a girl, Mia, she just turned seven.",13,2026-04-15T11:25:24.624210
79,25,Two old friends catching up after years apart,casual,A,"Ten and seven! It really feels like no time has passed, but then you say that.",16,2026-04-15T11:25:24.624218
79,26,Two old friends catching up after years apart,casual,B,"I know, right? Time just flies by. It’s crazy.",9,2026-04-15T11:25:24.624225
79,27,Two old friends catching up after years apart,casual,A,Are you still in touch with anyone from the old gang?,11,2026-04-15T11:25:24.624231
79,28,Two old friends catching up after years apart,casual,B,"A little bit. I occasionally talk to Dave. Lost touch with most others, though.",14,2026-04-15T11:25:24.624238
79,29,Two old friends catching up after years apart,casual,A,Me too. I really miss those guys. We should try to get everyone together.,14,2026-04-15T11:25:24.624245
79,30,Two old friends catching up after years apart,casual,B,"We totally should! That would be a mission, but a fun one.",12,2026-04-15T11:25:24.624251
79,31,Two old friends catching up after years apart,casual,A,A reunion! I love it.,5,2026-04-15T11:25:24.624258
79,32,Two old friends catching up after years apart,casual,B,"So, what about your hobbies? Still painting in your spare time?",11,2026-04-15T11:25:24.624263
79,33,Two old friends catching up after years apart,casual,A,"A little, yeah. More sketching these days. How about you? Still playing guitar?",13,2026-04-15T11:25:24.624270
79,34,Two old friends catching up after years apart,casual,B,"Absolutely! Joined a terrible band, actually. Just for fun.",9,2026-04-15T11:25:24.624277
79,35,Two old friends catching up after years apart,casual,A,"That sounds amazing, Mark. You always had the best taste in music.",12,2026-04-15T11:25:24.624283
79,36,Two old friends catching up after years apart,casual,B,"We’re pretty awful, but it’s a good laugh.",8,2026-04-15T11:25:24.624290
79,37,Two old friends catching up after years apart,casual,A,"Well, this has honestly made my week. It’s so good to see you.",13,2026-04-15T11:25:24.624297
79,38,Two old friends catching up after years apart,casual,B,"Mine too, Sarah. What a random, wonderful encounter.",8,2026-04-15T11:25:24.624304
79,39,Two old friends catching up after years apart,casual,A,"Let’s promise we won’t let another ten years pass, okay?",10,2026-04-15T11:25:24.624311
79,40,Two old friends catching up after years apart,casual,B,Deal! Looking forward to Thursday.,5,2026-04-15T11:25:24.624317
80,1,Friends deciding what to do on a Friday night,casual,A,"Hey, any plans for Friday night yet?",7,2026-04-15T11:25:34.922391
80,2,Friends deciding what to do on a Friday night,casual,B,"Not really, my calendar is wide open. What are you thinking?",11,2026-04-15T11:25:34.922431
80,3,Friends deciding what to do on a Friday night,casual,A,I'm feeling like doing something. Not just sitting around.,9,2026-04-15T11:25:34.922450
80,4,Friends deciding what to do on a Friday night,casual,B,"Yeah, me too. I was considering hitting up that new bar downtown.",12,2026-04-15T11:25:34.922466
80,5,Friends deciding what to do on a Friday night,casual,A,"Oh, the one with the rooftop? I heard it's really crowded.",11,2026-04-15T11:25:34.922482
80,6,Friends deciding what to do on a Friday night,casual,B,"True, maybe not the vibe we're going for tonight. Something more chill?",12,2026-04-15T11:25:34.922498
80,7,Friends deciding what to do on a Friday night,casual,A,Definitely. I was actually thinking about a movie. There's that new sci-fi film.,13,2026-04-15T11:25:34.922514
80,8,Friends deciding what to do on a Friday night,casual,B,"Hmm, I'm not super into sci-fi right now. Plus, theaters are expensive.",12,2026-04-15T11:25:34.922530
80,9,Friends deciding what to do on a Friday night,casual,A,Fair point. What about just grabbing some dinner somewhere? Casual.,10,2026-04-15T11:25:34.922546
80,10,Friends deciding what to do on a Friday night,casual,B,"Ooh, I could go for some good food. Maybe that Mexican place?",12,2026-04-15T11:25:34.922561
80,11,Friends deciding what to do on a Friday night,casual,A,El Fuego? Always a solid choice. Their tacos are amazing.,10,2026-04-15T11:25:34.922576
80,12,Friends deciding what to do on a Friday night,casual,B,I was thinking more about Las Estrellas. Their margaritas are legendary.,11,2026-04-15T11:25:34.922592
80,13,Friends deciding what to do on a Friday night,casual,A,"Oh, right! I forgot about that place. It's been a while.",11,2026-04-15T11:25:34.922607
80,14,Friends deciding what to do on a Friday night,casual,B,"Yeah, we haven't been there in ages. It's pretty lively too.",11,2026-04-15T11:25:34.922622
80,15,Friends deciding what to do on a Friday night,casual,A,Sounds pretty good. Margaritas do sound perfect after this week.,10,2026-04-15T11:25:34.922637
80,16,Friends deciding what to do on a Friday night,casual,B,They really do. And their queso fundido is to die for.,11,2026-04-15T11:25:34.922652
80,17,Friends deciding what to do on a Friday night,casual,A,You're selling me on this. I'm getting hungry just thinking about it.,12,2026-04-15T11:25:34.922666
80,18,Friends deciding what to do on a Friday night,casual,B,"So, Las Estrellas? Or do you have another idea in mind?",11,2026-04-15T11:25:34.922682
80,19,Friends deciding what to do on a Friday night,casual,A,"Nah, I think that's the winner. Good food, good drinks, good company.",12,2026-04-15T11:25:34.922696
80,20,Friends deciding what to do on a Friday night,casual,B,Perfect! What time should we aim for then? Around seven?,10,2026-04-15T11:25:34.922744
80,21,Friends deciding what to do on a Friday night,casual,A,"Seven works for me. It might be busy, so maybe we should get there a little early.",17,2026-04-15T11:25:34.922763
80,22,Friends deciding what to do on a Friday night,casual,B,Good call. Or make a reservation if they do them.,10,2026-04-15T11:25:34.922779
80,23,Friends deciding what to do on a Friday night,casual,A,I don't think they do reservations for small parties. We'll just risk it.,13,2026-04-15T11:25:34.922793
80,24,Friends deciding what to do on a Friday night,casual,B,"Okay, sounds good. I'm looking forward to it already.",9,2026-04-15T11:25:34.922809
80,25,Friends deciding what to do on a Friday night,casual,A,Me too! I really need a decent margarita.,8,2026-04-15T11:25:34.922823
80,26,Friends deciding what to do on a Friday night,casual,B,Don't we all. It's been a long week.,8,2026-04-15T11:25:34.922837
80,27,Friends deciding what to do on a Friday night,casual,A,Seriously. And no cooking is a bonus.,7,2026-04-15T11:25:34.922851
80,28,Friends deciding what to do on a Friday night,casual,B,Absolutely. I'm tired of my own cooking.,7,2026-04-15T11:25:34.922864
80,29,Friends deciding what to do on a Friday night,casual,A,"So, should I just meet you there, or do you want to carpool?",13,2026-04-15T11:25:34.922879
80,30,Friends deciding what to do on a Friday night,casual,B,I can pick you up if you want. It's on my way.,12,2026-04-15T11:25:34.922893
80,31,Friends deciding what to do on a Friday night,casual,A,"Oh, that would be awesome. Thanks!",6,2026-04-15T11:25:34.922907
80,32,Friends deciding what to do on a Friday night,casual,B,No problem at all. I'll shoot you a text when I'm leaving.,12,2026-04-15T11:25:34.922921
80,33,Friends deciding what to do on a Friday night,casual,A,Sounds good. I'll be ready by seven.,7,2026-04-15T11:25:34.922936
80,34,Friends deciding what to do on a Friday night,casual,B,Great. Any specific plans after dinner? Or just see how we feel?,12,2026-04-15T11:25:34.922950
80,35,Friends deciding what to do on a Friday night,casual,A,I'm open. Maybe a quick walk if it's not too cold.,11,2026-04-15T11:25:34.922965
80,36,Friends deciding what to do on a Friday night,casual,B,Could be nice. Or just head home and chill.,9,2026-04-15T11:25:34.922979
80,37,Friends deciding what to do on a Friday night,casual,A,"Yeah, no pressure. Just good food and good company is enough.",11,2026-04-15T11:25:34.922993
80,38,Friends deciding what to do on a Friday night,casual,B,Exactly. I'm excited for it.,5,2026-04-15T11:25:34.923007
80,39,Friends deciding what to do on a Friday night,casual,A,Me too! See you then.,5,2026-04-15T11:25:34.923020
80,40,Friends deciding what to do on a Friday night,casual,B,See ya!,2,2026-04-15T11:25:34.923033
81,1,Two coworkers venting about work during lunch,casual,A,"Man, this week feels like it's dragging. Already tired.",9,2026-04-15T11:25:46.941331
81,2,Two coworkers venting about work during lunch,casual,B,Tell me about it. My to-do list just keeps growing.,10,2026-04-15T11:25:46.941360
81,3,Two coworkers venting about work during lunch,casual,A,I swear they add things faster than I can tick them off. It's ridiculous.,14,2026-04-15T11:25:46.941374
81,4,Two coworkers venting about work during lunch,casual,B,Right? And then they ask why we're not ahead on other projects.,12,2026-04-15T11:25:46.941386
81,5,Two coworkers venting about work during lunch,casual,A,Don't even get me started on the Henderson report. It's a nightmare.,12,2026-04-15T11:25:46.941398
81,6,Two coworkers venting about work during lunch,casual,B,"Oh god, you're still stuck on that? I thought it was done yesterday.",13,2026-04-15T11:25:46.941409
81,7,Two coworkers venting about work during lunch,casual,A,Nope. Marketing changed their mind. Again. Major revisions.,8,2026-04-15T11:25:46.941419
81,8,Two coworkers venting about work during lunch,casual,B,Unbelievable. Why can't they just make up their minds from the start?,12,2026-04-15T11:25:46.941430
81,9,Two coworkers venting about work during lunch,casual,A,It's like they enjoy wasting our time. Or they're totally clueless.,11,2026-04-15T11:25:46.941441
81,10,Two coworkers venting about work during lunch,casual,B,"Honestly, I'm leaning towards clueless. Or both, actually.",8,2026-04-15T11:25:46.941452
81,11,Two coworkers venting about work during lunch,casual,A,And that meeting this morning? Completely pointless.,7,2026-04-15T11:25:46.941462
